match_id,competition_id,season_id,home_team,away_team,home_xg_for_avg,home_xg_against_avg,home_goals_for_avg,home_goals_against_avg,home_shot_accuracy_pct,home_possession_pct,home_progressive_passes_pct,home_confederation,away_xg_for_avg,away_xg_against_avg,away_goals_for_avg,away_goals_against_avg,away_shot_accuracy_pct,away_possession_pct,away_progressive_passes_pct,away_confederation,h2h_home_wins,h2h_draws,h2h_away_wins,is_neutral,home_goals,away_goals
3788744,55,43,Wales,Switzerland,0.9886850503333333,1.68444517295,0.5,1.8333333333333333,28.88618326118326,42.39588741451894,24.818882231320533,0,1.7884377984588236,2.0914450412294117,1.4705882352941178,1.5294117647058822,36.04762622699088,49.41067793873107,22.12455923725132,0,0,0,0,1,1,1
3788743,55,43,Belgium,Russia,1.3906475731833332,1.2064146203611115,1.3888888888888888,0.7222222222222222,34.806499308843726,53.60998271253841,19.97796251686563,0,2.0459658412857142,2.6644144936142857,1.8571428571428572,1.5714285714285714,38.37868480725623,40.36784073689157,27.231622861224814,0,0,0,0,1,3,0
3788747,55,43,Austria,North Macedonia,1.2921497907142858,1.5714615862857142,1.2857142857142858,1.4285714285714286,35.92120181405895,51.68361092775196,21.713906780421176,0,1.3644444124499997,3.2302082115,0.5,2.5,23.07692307692308,44.530475655239364,24.42351598173516,0,0,0,0,1,3,1
3788745,55,43,England,Croatia,1.8517819865319998,1.3664120046,1.72,0.8,39.364163614163616,55.54272269523701,19.517388670938697,0,2.151546620355,2.0041525662249997,1.6,1.45,36.49970771981641,54.66656213088038,21.215960341531577,0,0,0,1,1,1,0
3788746,55,43,Netherlands,Ukraine,1.6875171690714288,1.3059008316785714,1.7857142857142858,0.9285714285714286,33.72483725424902,53.142122701091616,23.131304105538504,0,1.1881435559,1.1581156730285713,0.8571428571428571,1.5714285714285714,31.105673038446152,50.911154130832024,18.79219995310039,0,0,0,0,1,3,2
3788748,55,43,Scotland,Czech Republic,0.572568527,1.0942428916,0.6,2.0,12.272727272727272,41.34457166045281,21.541063075756227,0,1.3330021003,1.1310715523142858,1.0,1.2857142857142858,29.576290112004397,45.67316496589616,24.924149911022532,0,0,0,0,1,0,2
3788750,55,43,Spain,Sweden,2.4786289339549996,1.581862481935,2.2,0.95,36.421878993306606,67.67503309403584,17.44499106896832,0,1.3628898951250001,1.0240906734,1.375,1.0,37.09467615717615,38.76309803777029,27.389115475246303,0,0,0,0,1,0,0
3788749,55,43,Poland,Slovakia,1.133321895025,1.5910045281916665,0.9166666666666666,1.6666666666666667,27.613636363636363,42.88228099548803,23.60808977207112,0,0.7493542346500002,1.8329429387499998,0.6666666666666666,1.8333333333333333,21.593406593406595,47.24462888122002,22.000771907600082,0,0,0,0,1,1,2
3788752,55,43,Hungary,Portugal,0.9085039748,1.51014409778,1.0,1.6,36.112554112554115,36.585318150080376,24.51873923435778,0,1.885443673511765,1.4800147775117647,1.588235294117647,1.2941176470588236,32.39747957879604,58.7831990841649,18.75101088347066,0,0,0,0,1,0,3
3788751,55,43,France,Germany,1.9837632757000003,1.5126361694130432,1.7391304347826086,1.0,35.38574941093396,51.01346427577336,20.594750878589732,0,2.04052222295,1.0370836680214286,1.7857142857142858,1.3571428571428572,35.379030884983344,63.733683848873646,19.771549250385288,0,0,0,0,1,1,0
